property_id,source,title,url,price,rooms,bathrooms,sqm,has_pool,has_ac,orientation,property_type,operation,city,district,neighborhood,postal_code,latitude,longitude,energy_rating,year_built,floor,terrace,elevator,parking,is_favourite,similarity_score,similarity_profile,first_seen,last_seen,status,price_first_seen
aproperties_piso-de-132-m2-con-terraza-piscina-y-vistas-en-venta-en-parc-central-el-colomer-sant-cugat-del-valles,aproperties,Piso en venta en Parc Central,https://www.aproperties.es/sant-cugat-del-valles/parc-central-el-colomer/piso-de-132-m2-con-terraza-piscina-y-vistas-en-venta-en-parc-central-el-colomer-sant-cugat-del-valles,780000.0,4.0,2.0,132.0,1,1,,,sale,Sant Cugat del Vallès,"Parc Central - El Colomer, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,780000.0
aproperties_obra-nueva-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-mira-sol-sant-cugat-del-valles,aproperties,"Exclusivas Casas de Lujo en Mirasol, Sant Cugat",https://www.aproperties.es/sant-cugat-del-valles/mirasol/obra-nueva-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-mira-sol-sant-cugat-del-valles,2387000.0,,,521.0,1,0,,,sale,Sant Cugat del Vallès,"Mira-sol, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2387000.0
aproperties_casa-de-673-m2-con-aparcamiento-y-piscina-en-venta-en-arxiu-estacio-sant-cugat-del-valles,aproperties,Casa en venta en Arxius,https://www.aproperties.es/sant-cugat-del-valles/arxiu-estacio/casa-de-673-m2-con-aparcamiento-y-piscina-en-venta-en-arxiu-estacio-sant-cugat-del-valles,2550000.0,7.0,7.0,673.0,1,0,,,sale,Sant Cugat del Vallès,"Arxiu - Estació, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2550000.0
aproperties_parcela-de-1462-m2-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Terreno en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/parcela-de-1462-m2-en-venta-en-valldoreix-sant-cugat-del-valles,520000.0,,,1.0,0,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,520000.0
aproperties_casa-de-lujo-de-347-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-lujo-de-347-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,1475000.0,6.0,4.0,347.0,1,1,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1475000.0
aproperties_parcela-de-1677-m2-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Dos terrenos en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/parcela-de-1677-m2-en-venta-en-valldoreix-sant-cugat-del-valles,1375000.0,,,1.0,0,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1375000.0
aproperties_casa-de-593-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-593-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,1890000.0,9.0,11.0,593.0,1,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1890000.0
aproperties_obra-nueva-de-191-m2-con-terraza-y-aparcamiento-en-venta-en-centre-sant-cugat-del-valles,aproperties,Vivir el lujo en una finca histórica en el centro de Sant Cugat,https://www.aproperties.es/sant-cugat-del-valles/centre/obra-nueva-de-191-m2-con-terraza-y-aparcamiento-en-venta-en-centre-sant-cugat-del-valles,1700000.0,,,255.0,0,0,,,sale,Sant Cugat del Vallès,"Centre, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1700000.0
aproperties_casa-de-374-m2-con-terraza-y-aparcamiento-en-venta-en-l-eixample-sant-cugat-del-valles,aproperties,Exclusiva casa en venta frente del Golf de Sant Cugat del Valles,https://www.aproperties.es/sant-cugat-del-valles/leixample/casa-de-374-m2-con-terraza-y-aparcamiento-en-venta-en-l-eixample-sant-cugat-del-valles,2950000.0,5.0,3.0,374.0,0,0,,,sale,Sant Cugat del Vallès,"L'Eixample, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2950000.0
aproperties_casa-de-290-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-arxiu-estacio-sant-cugat-del-valles,aproperties,Casa en venta en Arxius,https://www.aproperties.es/sant-cugat-del-valles/arxiu-estacio/casa-de-290-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-arxiu-estacio-sant-cugat-del-valles,1650000.0,5.0,5.0,290.0,1,1,,,sale,Sant Cugat del Vallès,"Arxiu - Estació, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1650000.0
aproperties_piso-de-76-m2-con-terraza-en-venta-en-arxiu-estacio-sant-cugat-del-valles,aproperties,"Piso en venta en Centre-Estació, Sant Cugat del Vallés",https://www.aproperties.es/sant-cugat-del-valles/arxiu-estacio/piso-de-76-m2-con-terraza-en-venta-en-arxiu-estacio-sant-cugat-del-valles,435000.0,2.0,1.0,76.0,0,0,,,sale,Sant Cugat del Vallès,"Arxiu - Estació, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,435000.0
aproperties_casa-de-474-m2-con-terraza-aparcamiento-y-vistas-en-venta-en-la-floresta-sant-cugat-del-valles,aproperties,Casa en venta en Sant Cugat del Vallès,https://www.aproperties.es/sant-cugat-del-valles/la-floresta/casa-de-474-m2-con-terraza-aparcamiento-y-vistas-en-venta-en-la-floresta-sant-cugat-del-valles,1240000.0,6.0,3.0,474.0,1,0,,,sale,Sant Cugat del Vallès,"La floresta, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1240000.0
aproperties_casa-de-452-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-la-floresta-sant-cugat-del-valles,aproperties,Casa en venta en Sant Cugat,https://www.aproperties.es/sant-cugat-del-valles/la-floresta/casa-de-452-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-la-floresta-sant-cugat-del-valles,2450000.0,3.0,5.0,454.0,1,0,,,sale,Sant Cugat del Vallès,"La floresta, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2450000.0
aproperties_casa-de-577-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-577-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,1950000.0,4.0,3.0,577.0,1,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1950000.0
aproperties_casa-de-120-m2-con-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-120-m2-con-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,740000.0,3.0,2.0,120.0,0,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,740000.0
aproperties_casa-de-806-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-806-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,3550000.0,7.0,8.0,806.0,1,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,3550000.0
aproperties_casa-de-312-m2-con-terraza-aparcamiento-y-piscina-en-venta-en-golf-can-trabal-sant-cugat-del-valles,aproperties,Casa en venta en el Golf totalmente reformada,https://www.aproperties.es/sant-cugat-del-valles/golf/casa-de-312-m2-con-terraza-aparcamiento-y-piscina-en-venta-en-golf-can-trabal-sant-cugat-del-valles,1890000.0,4.0,5.0,312.0,1,0,,,sale,Sant Cugat del Vallès,"Golf - Can Trabal, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1890000.0
aproperties_obra-nueva-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-parc-central-el-colomer-sant-cugat-del-valles,aproperties,"Exclusiva promoción de obra nueva en la prestigiosa Calle Estapé, Sant Cugat del Vallés",https://www.aproperties.es/sant-cugat-del-valles/parc-central-el-colomer/obra-nueva-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-parc-central-el-colomer-sant-cugat-del-valles,1253000.0,,,108.0,0,0,,,sale,Sant Cugat del Vallès,"Parc Central - El Colomer, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1253000.0
aproperties_obra-nueva-con-terraza-aparcamiento-y-piscina-en-venta-en-centre-sant-cugat-del-valles,aproperties,Exclusivas viviendas de lujo en el corazón de Sant Cugat,https://www.aproperties.es/sant-cugat-del-valles/centre/obra-nueva-con-terraza-aparcamiento-y-piscina-en-venta-en-centre-sant-cugat-del-valles,673000.0,,,73.0,0,0,,,sale,Sant Cugat del Vallès,"Centre, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,673000.0
aproperties_piso-de-116-m2-con-aparcamiento-y-vistas-en-venta-en-centre-sant-cugat-del-valles,aproperties,Ático Duplex en el Corazón de Sant Cugat,https://www.aproperties.es/sant-cugat-del-valles/centre/piso-de-116-m2-con-aparcamiento-y-vistas-en-venta-en-centre-sant-cugat-del-valles,725000.0,3.0,2.0,116.0,0,1,,,sale,Sant Cugat del Vallès,"Centre, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,725000.0
aproperties_parcela-de-816-m2-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Terreno en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/parcela-de-816-m2-en-venta-en-valldoreix-sant-cugat-del-valles,800000.0,,,816.0,0,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,800000.0
aproperties_parcela-de-861-m2-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Terreno plano en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/parcela-de-861-m2-en-venta-en-valldoreix-sant-cugat-del-valles,700000.0,,,861.0,0,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,700000.0
aproperties_parcela-de-389-m2-en-venta-en-les-planes-sant-cugat-del-valles,aproperties,Terreno en venta en calle Marco Polo,https://www.aproperties.es/sant-cugat-del-valles/les-planes/parcela-de-389-m2-en-venta-en-les-planes-sant-cugat-del-valles,250000.0,,,389.0,1,0,,,sale,Sant Cugat del Vallès,"Les Planes, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,250000.0
aproperties_parcela-de-635-m2-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Terreno en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/parcela-de-635-m2-en-venta-en-valldoreix-sant-cugat-del-valles,490000.0,,,635.0,0,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,490000.0
aproperties_casa-de-256-m2-con-terraza-aparcamiento-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-256-m2-con-terraza-aparcamiento-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,1050000.0,5.0,3.0,256.0,1,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1050000.0
aproperties_obra-nueva-en-venta-en-centre-sant-cugat-del-valles,aproperties,Lofts de obra nueva en Sant Cugat,https://www.aproperties.es/sant-cugat-del-valles/centre/obra-nueva-en-venta-en-centre-sant-cugat-del-valles,480000.0,,,61.0,0,0,,,sale,Sant Cugat del Vallès,"Centre, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,480000.0
aproperties_casa-de-570-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-570-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,2000000.0,6.0,7.0,570.0,1,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2000000.0
aproperties_vsc2312001-casa-de-67-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa en venta en Valldoreix,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/vsc2312001-casa-de-67-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,671000.0,5.0,2.0,67.0,1,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,671000.0
aproperties_casa-de-lujo-de-437-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,aproperties,Casa unifamiliar de lujo con piscina en zona Masía Rosas,https://www.aproperties.es/sant-cugat-del-valles/valldoreix/casa-de-lujo-de-437-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-valldoreix-sant-cugat-del-valles,2500000.0,5.0,7.0,437.0,1,0,,,sale,Sant Cugat del Vallès,"Valldoreix, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2500000.0
aproperties_casa-de-lujo-de-569-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-arxiu-estacio-sant-cugat-del-valles,aproperties,Casa unifamiliar de lujo con piscina en Arxius,https://www.aproperties.es/sant-cugat-del-valles/arxiu-estacio/casa-de-lujo-de-569-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-arxiu-estacio-sant-cugat-del-valles,2899000.0,5.0,7.0,569.0,1,0,,,sale,Sant Cugat del Vallès,"Arxiu - Estació, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2899000.0
aproperties_obra-nueva-con-terraza-y-vistas-en-venta-en-centre-sant-cugat-del-valles,aproperties,Obra Nueva en el centro de Sant Cugat,https://www.aproperties.es/sant-cugat-del-valles/centre/obra-nueva-con-terraza-y-vistas-en-venta-en-centre-sant-cugat-del-valles,530000.0,,,96.0,0,0,,,sale,Sant Cugat del Vallès,"Centre, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,530000.0
aproperties_casa-de-704-m2-con-vistas-en-venta-en-la-floresta-sant-cugat-del-valles,aproperties,Finca modernista en venta en La Floresta,https://www.aproperties.es/sant-cugat-del-valles/la-floresta/casa-de-704-m2-con-vistas-en-venta-en-la-floresta-sant-cugat-del-valles,1950000.0,8.0,3.0,704.0,0,0,,,sale,Sant Cugat del Vallès,"La floresta, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,1950000.0
aproperties_parcela-de-1245-m2-en-venta-en-les-planes-sant-cugat-del-valles,aproperties,Terreno con vistas en Les Planes,https://www.aproperties.es/sant-cugat-del-valles/les-planes/parcela-de-1245-m2-en-venta-en-les-planes-sant-cugat-del-valles,230000.0,,,1.0,1,0,,,sale,Sant Cugat del Vallès,"Les Planes, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,230000.0
aproperties_vsc2005010-4-casa-de-lujo-de-573-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-golf-can-trabal-sant-cugat-del-valles,aproperties,Casa vanguardista en venta en El Golf - Can Trabal,https://www.aproperties.es/sant-cugat-del-valles/golf/vsc2005010-4-casa-de-lujo-de-573-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-golf-can-trabal-sant-cugat-del-valles,2900000.0,5.0,5.0,573.0,1,1,,,sale,Sant Cugat del Vallès,"Golf - Can Trabal, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2900000.0
aproperties_casa-de-lujo-de-573-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-golf-can-trabal-sant-cugat-del-valles,aproperties,Casa vanguardista en venta en El Golf-Can Trabal,https://www.aproperties.es/sant-cugat-del-valles/golf/casa-de-lujo-de-573-m2-con-terraza-aparcamiento-piscina-y-vistas-en-venta-en-golf-can-trabal-sant-cugat-del-valles,2900000.0,5.0,5.0,573.0,1,1,,,sale,Sant Cugat del Vallès,"Golf - Can Trabal, Vallès Occidental",,,,,,,,0,0,0,0,,,2026-05-09T15:18:18+00:00,2026-05-09T15:18:18+00:00,active,2900000.0
fincas_calvo_casa-unifamiliar-sant-cugat-del-valles-golf-ref1469-62546296001.120000,fincas_calvo,Casa unifamiliar en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/casa-unifamiliar-sant-cugat-del-valles-golf-ref1469-62546296001.120000/,1850000.0,6.0,8.0,550.0,0,0,,Casa unifamiliar,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,1850000.0
fincas_calvo_casa-unifamiliar-sant-cugat-del-valles-golf-ref1469a-62519412931.120000,fincas_calvo,Casa unifamiliar en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/casa-unifamiliar-sant-cugat-del-valles-golf-ref1469a-62519412931.120000/,1850000.0,6.0,8.0,550.0,0,0,,Casa unifamiliar,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,1850000.0
fincas_calvo_pisos-sant-cugat-del-valles-centre-ref1468-62587476115.120000,fincas_calvo,Pisos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/pisos-sant-cugat-del-valles-centre-ref1468-62587476115.120000/,560000.0,4.0,2.0,120.0,0,0,,Pisos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,560000.0
fincas_calvo_pisos-sant-cugat-del-valles-centre-ref1468a-62571954174.120000,fincas_calvo,Pisos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/pisos-sant-cugat-del-valles-centre-ref1468a-62571954174.120000/,560000.0,4.0,2.0,120.0,0,0,,Pisos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,560000.0
fincas_calvo_pisos-sant-cugat-del-valles-centre-ref1471-63353661482.120000,fincas_calvo,Pisos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/pisos-sant-cugat-del-valles-centre-ref1471-63353661482.120000/,350000.0,3.0,1.0,78.0,0,0,,Pisos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,350000.0
fincas_calvo_locales-comerciales-sant-cugat-del-valles-coll-fava-can-magi-ref1458-60025822381.120000,fincas_calvo,Locales comerciales en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/locales-comerciales-sant-cugat-del-valles-coll-fava-can-magi-ref1458-60025822381.120000/,410000.0,0.0,0.0,100.0,0,0,,Locales comerciales,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,410000.0
fincas_calvo_parking-sant-cugat-del-valles-centre-ref1404-50094364624.120000,fincas_calvo,Parking en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/parking-sant-cugat-del-valles-centre-ref1404-50094364624.120000/,15000.0,0.0,0.0,15.0,0,0,,Parking,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,15000.0
fincas_calvo_terrenos-sant-cugat-del-valles-la-floresta-les-planes-ref1433a-60862719451.120000,fincas_calvo,Terrenos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/terrenos-sant-cugat-del-valles-la-floresta-les-planes-ref1433a-60862719451.120000/,90000.0,0.0,0.0,642.0,0,0,,Terrenos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,90000.0
fincas_calvo_pisos-sant-cugat-del-valles-centre-ref1461-62518170039.120000,fincas_calvo,Pisos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/pisos-sant-cugat-del-valles-centre-ref1461-62518170039.120000/,840000.0,3.0,2.0,102.0,0,0,,Pisos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,840000.0
fincas_calvo_pisos-sant-cugat-del-valles-centre-ref1464-62565279018.120000,fincas_calvo,Pisos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/pisos-sant-cugat-del-valles-centre-ref1464-62565279018.120000/,715000.0,3.0,2.0,104.0,0,0,,Pisos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,715000.0
fincas_calvo_pisos-sant-cugat-del-valles-centre-ref1462-62555771181.120000,fincas_calvo,Pisos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/pisos-sant-cugat-del-valles-centre-ref1462-62555771181.120000/,825000.0,3.0,2.0,103.0,0,0,,Pisos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,825000.0
fincas_calvo_terrenos-sant-cugat-del-valles-la-floresta-les-planes-ref1433-55926802605.120000,fincas_calvo,Terrenos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/terrenos-sant-cugat-del-valles-la-floresta-les-planes-ref1433-55926802605.120000/,90000.0,0.0,0.0,642.0,0,0,,Terrenos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,90000.0
fincas_calvo_pisos-sant-cugat-del-valles-coll-fava-can-magi-ref1455-59168778677.120000,fincas_calvo,Pisos en Sant Cugat del Vallès,https://fincascalvo.com/propiedad/pisos-sant-cugat-del-valles-coll-fava-can-magi-ref1455-59168778677.120000/,780000.0,4.0,2.0,124.0,0,0,,Pisos,sale,Sant Cugat del Vallès,,,,,,,,,0,0,0,0,,,2026-05-10T08:31:55+00:00,2026-05-10T08:31:55+00:00,active,780000.0
